subject	session	task	run	events_path	events_sha256	expected_trials	response_trials	trial_count_complete	misses	miss_fraction	response_fraction	first_miss_trial	last_miss_trial	longest_miss_streak	longest_miss_streak_start_trial	terminal_miss_streak	terminal_miss_start_trial	terminal_miss_start_onset_sec	terminal_affected_duration_sec	preterminal_trials	preterminal_misses	preterminal_miss_fraction	retained_trial_fraction_if_terminal_trimmed	overall_miss_rule_failed	terminal_failure_candidate	salvage_review_candidate	review_status	review_reasons	miss_pattern
11345	01	sharedreward	2	bids/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-2_events.tsv	121ac834d4a20438cd9436f366a2abd76ab0e17288c0cdc6bfe94adf717e087e	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11345	01	socialdoors	1	bids/sub-11345/ses-01/func/sub-11345_ses-01_task-socialdoors_run-1_events.tsv	a304e6e7bc34d9ced1da9aa7e5a65b4f32e9427c67e9b8305857e0d1200c9be6	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11345	01	trust	1	bids/sub-11345/ses-01/func/sub-11345_ses-01_task-trust_run-1_events.tsv	c71f1c5b9c82c524d18d2e1cb31160257dc045cb0ff2a8475b374c757f74076c	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11345	01	trust	2	bids/sub-11345/ses-01/func/sub-11345_ses-01_task-trust_run-2_events.tsv	c3377ad7c7fc9cdc6cb1b1e1aeb65d91936ad4da074ad3eb90180905ada46b10	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11345	01	ugr	1	bids/sub-11345/ses-01/func/sub-11345_ses-01_task-ugr_run-1_events.tsv	5b42f8250f89598175284da723f4b28b8e3293b409605aba5fb2c8e56437f58f	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11345	01	ugr	2	bids/sub-11345/ses-01/func/sub-11345_ses-01_task-ugr_run-2_events.tsv	8cdeca8ed4e3f68e320035b375d77a2ad1f903b9de7f4765f9f2d0fcc7cdc0ff	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11348	01	doors	1	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-doors_run-1_events.tsv	18b81a1bd783ccf865df0bb26f7c10644c799346c851ea29f12c265fe7548104	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11348	01	sharedreward	1	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-1_events.tsv	4c54c546cb0f11271c45d0662ba5e0816ea11ea4eeb704009d68a3f16ecafaa3	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11348	01	sharedreward	2	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-2_events.tsv	4f242df4e509ca8e8c365c17156e4af9d8e179e192933c439900ef39a2ca345a	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11348	01	socialdoors	1	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-socialdoors_run-1_events.tsv	1df0a0b339e0688ca4201ce529641e7d6ce225cafe5078e53ee30c3556582639	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11348	01	trust	1	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-trust_run-1_events.tsv	873686a3039495c977f4aa3e895336cc2575be899ba091ab78189b413ce13c85	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11348	01	trust	2	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-trust_run-2_events.tsv	4f5284aff346ac3b1e6b575903eb2a6441d442d52b2a102b89c0654041e233a7	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11348	01	ugr	1	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-ugr_run-1_events.tsv	55252e4c04ef61709c50b51df2d6377edddfcb5568b1f6a8436e1189c39cc886	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11348	01	ugr	2	bids/sub-11348/ses-01/func/sub-11348_ses-01_task-ugr_run-2_events.tsv	cf02642c939870c2b72abec6a15c6d884217e99c5d65c920a069b2c716072c3a	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11358	01	doors	1	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-doors_run-1_events.tsv	698a45179016e85e28becbbedcac3484564ab52ff63d995b7aded3440e0b0ddd	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11358	01	sharedreward	1	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-1_events.tsv	b84d9b349953bd519b636f2b8670594728de1aa04ab701d6ea6238a5fd84f67b	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11358	01	sharedreward	2	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-2_events.tsv	51eba8d11cc4676504f04b3823bb83b3778c6962d15165769862f2bff21ea716	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11358	01	trust	1	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-trust_run-1_events.tsv	35dd9e4d4fff0ad22e1c10eab7713083da1ee68946d91a82d8f651d44034444a	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11358	01	trust	2	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-trust_run-2_events.tsv	13d1f991b3f433fe09f05fa2d3d7f78f29d7208fb7018dc5e169abe77988fcaa	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11358	01	ugr	1	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-ugr_run-1_events.tsv	b7dba408ce5c297eae0ac460c355febd508fcab57f828fe9151681712b627276	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11358	01	ugr	2	bids/sub-11358/ses-01/func/sub-11358_ses-01_task-ugr_run-2_events.tsv	7bc28bd2ed68fc2849e53abdccfb9dd65c8850d3ca7bbd925ca05e7721535b3e	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11364	01	sharedreward	1	bids/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-1_events.tsv	937d71692994f534f94a786d504837bdedeb9f5beb3464fa07815294a391c08d	54	54	true	1	0.018519	0.981481	47	47	1	47	0				54	1	0.018519	1	false	false	false	pass		..............................................M.......
11364	01	sharedreward	2	bids/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-2_events.tsv	ecb34d77ddb2fa8c343c3ec4f96ed05b22ea7301b7d3fded60ad278fda2cd7a4	54	54	true	8	0.148148	0.851852	12	53	2	12	0				54	8	0.148148	1	false	false	false	pass		...........MM................M......MM.....M.......MM.
11364	01	trust	1	bids/sub-11364/ses-01/func/sub-11364_ses-01_task-trust_run-1_events.tsv	50d0fb3c83041e222b81ac051bda43efebe22ff5ae3e299811530cc5d729b203	42	42	true	2	0.047619	0.952381	1	38	1	1	0				42	2	0.047619	1	false	false	false	pass		M....................................M....
11364	01	trust	2	bids/sub-11364/ses-01/func/sub-11364_ses-01_task-trust_run-2_events.tsv	b1a3f64486504f95323d9e5f2b2f6bb48d22b5014827f275338a6d265f1fd28e	42	42	true	4	0.095238	0.904762	6	41	1	6	0				42	4	0.095238	1	false	false	false	pass		.....M...M...................M..........M.
11364	01	ugr	1	bids/sub-11364/ses-01/func/sub-11364_ses-01_task-ugr_run-1_events.tsv	fddd36dece70ca5ef499c851bc27bb5d900885d19bd6dd1e18720b2562a7fa38	48	48	true	3	0.0625	0.9375	29	45	1	29	0				48	3	0.0625	1	false	false	false	pass		............................M......M........M...
11364	01	ugr	2	bids/sub-11364/ses-01/func/sub-11364_ses-01_task-ugr_run-2_events.tsv	33de5f51fca4a15aaffcff97dccd640cdcc308085788fde9ac5d6cdc75c11ed7	48	48	true	3	0.0625	0.9375	18	43	1	18	0				48	3	0.0625	1	false	false	false	pass		.................M....................M...M.....
11367	01	doors	1	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-doors_run-1_events.tsv	d943fbe2f1da35540048942d3ed13fadd9f34c18e6cbd73ee34251f89be7df5b	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11367	01	sharedreward	1	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-1_events.tsv	a8c7de7666f83d0db08431362bb55fb6c19cd6e2e6ce4f9d914c515aada13fb9	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11367	01	sharedreward	2	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-2_events.tsv	21826dfa03c2e8292c19165736b2776d391378f364097f729470c6fbc61d67ae	54	54	true	1	0.018519	0.981481	38	38	1	38	0				54	1	0.018519	1	false	false	false	pass		.....................................M................
11367	01	socialdoors	1	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-socialdoors_run-1_events.tsv	72391f403a52aa7b5555598e0585322c93811e84b48e9bca4f87132bafac6776	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11367	01	trust	1	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-trust_run-1_events.tsv	b6a08fc359c754f42fffd4f861bc401a4bf1b0839c26d191bb5cb47417a3ff7a	42	42	true	1	0.02381	0.97619	6	6	1	6	0				42	1	0.02381	1	false	false	false	pass		.....M....................................
11367	01	trust	2	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-trust_run-2_events.tsv	e4a27811f30801ff2a3eb3acbc4a4873b8e49f5b7d5ead4e5a725ef5e14a3d32	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11367	01	ugr	1	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-ugr_run-1_events.tsv	2e19ddcfff607f53dab7a925baf295b79cdffddf42dbf4067d3fe5122fbff88f	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11367	01	ugr	2	bids/sub-11367/ses-01/func/sub-11367_ses-01_task-ugr_run-2_events.tsv	25c018bf8c63284beccc00acb337bc01b2fc3deac75dd08fb9591aef51811c69	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11374	01	doors	1	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-doors_run-1_events.tsv	a7361cf2a808a8650ce9fa06e8f1316670dee94f64357a779de92c49c81a46b3	40	40	true	2	0.05	0.95	9	11	1	9	0				40	2	0.05	1	false	false	false	pass		........M.M.............................
11374	01	sharedreward	1	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-1_events.tsv	b9b7af03012c9972548e81871ccfc14a2dee13785c503ee6fcc39e3ef337818c	54	54	true	1	0.018519	0.981481	1	1	1	1	0				54	1	0.018519	1	false	false	false	pass		M.....................................................
11374	01	sharedreward	2	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-2_events.tsv	4f54d7d7e5c987b25c83a9523ffed7efcce664527622e64a7b310e1ab70518da	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11374	01	socialdoors	1	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-socialdoors_run-1_events.tsv	a3a2116ab329c1882a65b543e55371904f115755012e5d93653478e971ecd45e	40	40	true	1	0.025	0.975	22	22	1	22	0				40	1	0.025	1	false	false	false	pass		.....................M..................
11374	01	trust	1	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-trust_run-1_events.tsv	d32cb65fb15f157663a1f2865f4132627f260e119e3ed9bc1940b0e04957abbe	42	42	true	6	0.142857	0.857143	7	32	1	7	0				42	6	0.142857	1	false	false	false	pass		......M...M.M..M......M........M..........
11374	01	trust	2	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-trust_run-2_events.tsv	6360ed3ca7db2f6e9057dec7203880e8dea5f1fce96338ddf8b372e8b5e0945f	42	42	true	4	0.095238	0.904762	1	35	1	1	0				42	4	0.095238	1	false	false	false	pass		M.................M..M............M.......
11374	01	ugr	1	bids/sub-11374/ses-01/func/sub-11374_ses-01_task-ugr_run-1_events.tsv	e22a6aad91acbadfc7205958c07632d20ba77c129d7360e888b1f4f5caf7cc0b	48	48	true	1	0.020833	0.979167	5	5	1	5	0				48	1	0.020833	1	false	false	false	pass		....M...........................................
11376	01	doors	1	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-doors_run-1_events.tsv	94d6947580f2d45046059e076f7cea792d55b49b35c672dda17892cd45c98a76	40	40	true	1	0.025	0.975	8	8	1	8	0				40	1	0.025	1	false	false	false	pass		.......M................................
11376	01	sharedreward	1	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-1_events.tsv	da141dbf87de2af2bbec2ce45e7f957e2f1a7896d734813c1c78f1e6ffc0e47d	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11376	01	sharedreward	2	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-2_events.tsv	44db2b0b71184cac713ffce7494312294f98fd78eb3197c0b8d5b6dc829e58a6	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11376	01	socialdoors	1	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-socialdoors_run-1_events.tsv	5656c074c1fbf150e3714eeb63e856aa32e739809ca1c15b88e34d0bdc15009b	40	40	true	1	0.025	0.975	26	26	1	26	0				40	1	0.025	1	false	false	false	pass		.........................M..............
11376	01	trust	1	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-trust_run-1_events.tsv	4cd3ce98fea1fd6789562cf5d055f3ff399b4faddb448c2bfedda77ff9cab632	42	42	true	1	0.02381	0.97619	4	4	1	4	0				42	1	0.02381	1	false	false	false	pass		...M......................................
11376	01	trust	2	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-trust_run-2_events.tsv	eb3650bd7d168b55df8dc4f7732d29387313a9ee3d610bd8a92b510d525ad2d6	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11376	01	ugr	1	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-ugr_run-1_events.tsv	21e62f90f5511da1d7c2b487136f6aebe84e6f58ad1daa52e17f11f622ba4417	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11376	01	ugr	2	bids/sub-11376/ses-01/func/sub-11376_ses-01_task-ugr_run-2_events.tsv	2f62c320372e4da695d1e9d89cab1aa356503a6af19518656bbb59ac1c159ff8	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11377	01	doors	1	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-doors_run-1_events.tsv	7cddb9e0e9dac70ff1d96a29505586d021dccea8dab9b8bad614befaf0d79961	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11377	01	sharedreward	1	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-1_events.tsv	d98b1dadf2610ec40cc2bb9165997367d21ac0b303abb308b1767093ed8c4a30	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11377	01	sharedreward	2	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-2_events.tsv	44cc227e9b465935c177e428720a9642318d697b965d02283675eff9b4a334a2	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11377	01	socialdoors	1	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-socialdoors_run-1_events.tsv	f68c5a8c23e415d76b7fde6caae4ab11dd33369169bb24b276a9143bbada6907	40	40	true	1	0.025	0.975	31	31	1	31	0				40	1	0.025	1	false	false	false	pass		..............................M.........
11377	01	trust	1	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-trust_run-1_events.tsv	63d251cbbd562bff63eb8af880e5049a9dda67d1d564f1503a6cec729f994f4b	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11377	01	trust	2	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-trust_run-2_events.tsv	3867485c7a2084b81119c42f6eea68fefe6ee71fdc37f38729eb1d5f8569d648	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11377	01	ugr	1	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-ugr_run-1_events.tsv	56318011aff2eafd5f37d3aba2f0dc6afd2e0b5dfdfe91ebd028a217a668b6eb	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11377	01	ugr	2	bids/sub-11377/ses-01/func/sub-11377_ses-01_task-ugr_run-2_events.tsv	a8cdb9554c74b98b32bc3e8d2687e78f8b1d05aa7f66b91525df17b342a6a0a1	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11387	01	doors	1	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-doors_run-1_events.tsv	0b440a55801380a858b35f437dcdd6b5769f2a7998e306b13c42d226e06d522c	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11387	01	sharedreward	1	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-1_events.tsv	69c5e37ee7e30f54317873314b177cd4eb59da5ebbb94413975dadc5b71462d3	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11387	01	sharedreward	2	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-2_events.tsv	09a6c18b57e9a47888506ba62b99e83ed625c99f5680d887bffecbad8e0880aa	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11387	01	socialdoors	1	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-socialdoors_run-1_events.tsv	e9b257a591bcddb5fa8147bc1bc6211b94df1c9ff8fdda5b97badb9619edbae3	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11387	01	trust	1	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-trust_run-1_events.tsv	ed14f1a050bcc366b15985e6a536a46560af1275b9de697c9a7e3dceee614b6b	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11387	01	trust	2	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-trust_run-2_events.tsv	3d1cf0b2378038e6f3f80b834ea65f772cf042b0ca2bba2636b156f30be8cc71	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11387	01	ugr	1	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-ugr_run-1_events.tsv	58cfa950f18aed0436c3629b5b98b44f9039279f694d7bea13b63e52889651fd	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11387	01	ugr	2	bids/sub-11387/ses-01/func/sub-11387_ses-01_task-ugr_run-2_events.tsv	4411a19100d36deb1e4c4d32b2c5303e249526d90b8cad02ee56eaf8249e9194	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11396	01	trust	1	bids/sub-11396/ses-01/func/sub-11396_ses-01_task-trust_run-1_events.tsv	adc1d1dd18402ec9d9b243a1899897b223be1dd3b0a1f7f1f57349672b808e5c	42	42	true	2	0.047619	0.952381	24	29	1	24	0				42	2	0.047619	1	false	false	false	pass		.......................M....M.............
11396	01	trust	2	bids/sub-11396/ses-01/func/sub-11396_ses-01_task-trust_run-2_events.tsv	3f04ca643ce02fbd527b72847a07dc2330b24eb84bcc4dc94204e0393e2c847b	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11410	01	doors	1	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-doors_run-1_events.tsv	cb6107daafcc8bcb4a76398cb428ac51f038c7bc03a6eddecfea830b1ac0d63b	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11410	01	sharedreward	1	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-1_events.tsv	6e9f0e98a2cd5cdd9a48f07e7a6bc8eaec528802c3f13839de39cff68fb99db9	54	54	true	1	0.018519	0.981481	49	49	1	49	0				54	1	0.018519	1	false	false	false	pass		................................................M.....
11410	01	sharedreward	2	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-2_events.tsv	afc2bb533301d22d891dc3801c42b880d89b059244231c535e8a08c30c989bb9	54	54	true	3	0.055556	0.944444	8	39	2	8	0				54	3	0.055556	1	false	false	false	pass		.......MM.............................M...............
11410	01	socialdoors	1	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_events.tsv	e988e362b95d7f74e6de1c4584bb2d9d3eca3be8508f20b3b393a5cfba3b620b	40	40	true	1	0.025	0.975	35	35	1	35	0				40	1	0.025	1	false	false	false	pass		..................................M.....
11410	01	trust	1	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-trust_run-1_events.tsv	9321a15704c9ee065b4ca125e416ff1537140d110234d79b51cb85a28a8b9d35	42	42	true	1	0.02381	0.97619	19	19	1	19	0				42	1	0.02381	1	false	false	false	pass		..................M.......................
11410	01	trust	2	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-trust_run-2_events.tsv	ee27c69851bb37547d1392d526d9d5ac8084eafe254f11d90eb203d3534af630	42	42	true	2	0.047619	0.952381	32	34	1	32	0				42	2	0.047619	1	false	false	false	pass		...............................M.M........
11410	01	ugr	1	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-ugr_run-1_events.tsv	8ebc580893f30a4202b7c11ff9b1a9767832edf14176f21ae3ab13229cc4b5e1	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11410	01	ugr	2	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-ugr_run-2_events.tsv	29c7cef714f0ae107a143501e66a71a7c93770f9e76b5a6607d493058f3692e3	48	48	true	1	0.020833	0.979167	23	23	1	23	0				48	1	0.020833	1	false	false	false	pass		......................M.........................
11416	01	doors	1	bids/sub-11416/ses-01/func/sub-11416_ses-01_task-doors_run-1_events.tsv	9b80b248e968b8174705a3282b08f43082fe5adf99a1e0333062307fa0957de1	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11416	01	sharedreward	1	bids/sub-11416/ses-01/func/sub-11416_ses-01_task-sharedreward_run-1_events.tsv	de03631aaa50c5a5fc8197051758f49500c66966b69cd2648b57c05baf5916e6	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11416	01	socialdoors	1	bids/sub-11416/ses-01/func/sub-11416_ses-01_task-socialdoors_run-1_events.tsv	63c81dfa4e4ee4c4b32f1c0dbcee459da6a02c19a76d7a512b63e99d4fe1408a	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11416	01	trust	1	bids/sub-11416/ses-01/func/sub-11416_ses-01_task-trust_run-1_events.tsv	0d4597038ff6cf7c32d89b875ef3566977dbeff49ee129a11516c305aeb66306	42	42	true	1	0.02381	0.97619	7	7	1	7	0				42	1	0.02381	1	false	false	false	pass		......M...................................
11416	01	ugr	1	bids/sub-11416/ses-01/func/sub-11416_ses-01_task-ugr_run-1_events.tsv	a613c9d3b48bba050eb18c0a061d5c33b9208c63f7c9455a80ab855751dddd10	48	48	true	1	0.020833	0.979167	37	37	1	37	0				48	1	0.020833	1	false	false	false	pass		....................................M...........
11416	01	ugr	2	bids/sub-11416/ses-01/func/sub-11416_ses-01_task-ugr_run-2_events.tsv	634642cd191b0ff266dd10dcb5d2e5bbcb734c48d059faf3b870c366b3ca56ed	48	48	true	2	0.041667	0.958333	36	37	2	36	0				48	2	0.041667	1	false	false	false	pass		...................................MM...........
11426	01	doors	1	bids/sub-11426/ses-01/func/sub-11426_ses-01_task-doors_run-1_events.tsv	481d92a27df16b0d718b588bf5d39873555aa27ddff87aa2189fdb1773585cae	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11426	01	sharedreward	1	bids/sub-11426/ses-01/func/sub-11426_ses-01_task-sharedreward_run-1_events.tsv	776db2833035350efe575f4ab3c4e8cfdc8e89389ab81ebf32a3d05e07314cac	54	54	true	1	0.018519	0.981481	5	5	1	5	0				54	1	0.018519	1	false	false	false	pass		....M.................................................
11426	01	socialdoors	1	bids/sub-11426/ses-01/func/sub-11426_ses-01_task-socialdoors_run-1_events.tsv	7adece4c7be11cf66885c1ada1b6483946b0a896444dc0275609026031693741	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11426	01	trust	1	bids/sub-11426/ses-01/func/sub-11426_ses-01_task-trust_run-1_events.tsv	03dd632a8352ba6ba56d83a02d2e22deed695df7e6fd3e14815d6a2e8a91bd20	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11426	01	ugr	1	bids/sub-11426/ses-01/func/sub-11426_ses-01_task-ugr_run-1_events.tsv	20328f8f1fb464f7ada039e41ca1fc19d88e8fdd3c8724481b24b55b348ca4c0	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
11430	01	doors	1	bids/sub-11430/ses-01/func/sub-11430_ses-01_task-doors_run-1_events.tsv	c9b7364a106f81717b4cb99623a9adbb624307160ec0ead65a90eb04d1cfe74d	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11430	01	sharedreward	1	bids/sub-11430/ses-01/func/sub-11430_ses-01_task-sharedreward_run-1_events.tsv	cdaddcd1c682586bf86190a10de5853864a1b6f7b11c966d00f906f1ad905ef3	54	54	true	1	0.018519	0.981481	49	49	1	49	0				54	1	0.018519	1	false	false	false	pass		................................................M.....
11430	01	socialdoors	1	bids/sub-11430/ses-01/func/sub-11430_ses-01_task-socialdoors_run-1_events.tsv	5f5b2d031b665e7f203f94d7d2dca4f0ae2d9c1b7c25eca5c93f55033f5bb96c	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11430	01	trust	1	bids/sub-11430/ses-01/func/sub-11430_ses-01_task-trust_run-1_events.tsv	8a308cb6cd713eec3b1bd970b5a5a98b0c985335402cc2b3658335c4c304d092	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11430	01	trust	2	bids/sub-11430/ses-01/func/sub-11430_ses-01_task-trust_run-2_events.tsv	de860fcdd1b6ae903a77385981a0e97476f3136025557322b6f2b96b4d0e89c3	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
11430	01	ugr	1	bids/sub-11430/ses-01/func/sub-11430_ses-01_task-ugr_run-1_events.tsv	b8982e3085d8cb7be0693a6341110cb170035333735071c93484c41ebad220cf	48	48	true	1	0.020833	0.979167	33	33	1	33	0				48	1	0.020833	1	false	false	false	pass		................................M...............
11432	01	doors	1	bids/sub-11432/ses-01/func/sub-11432_ses-01_task-doors_run-1_events.tsv	ac943451149c2c164542bf3290d84e19c104bad6747edf61cc52bd8f0afc2e36	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
11432	01	sharedreward	1	bids/sub-11432/ses-01/func/sub-11432_ses-01_task-sharedreward_run-1_events.tsv	bc45b25abd6bed708dc67d523025c2b0c683f5214f9ffc8204ed0360ef6b8c7f	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11432	01	sharedreward	2	bids/sub-11432/ses-01/func/sub-11432_ses-01_task-sharedreward_run-2_events.tsv	948dbff5f8fdeae9ad964ac4dfe070275ae0adbcf309d06ea529c6d1c541441c	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
11432	01	socialdoors	1	bids/sub-11432/ses-01/func/sub-11432_ses-01_task-socialdoors_run-1_events.tsv	ae4c300314931fb75acf71fc3f5283ba2e58e8119c70aa58e779f28018ef2bc0	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
