subject	session	task	run	run_key	software_versions	software_era	nss_count	number_of_original_volumes	brain_mask_voxels	mean_fd	pca_components	aic_components	kic_components	mdl_components	selected_fraction_possible	selected_pca_variance	pca_top10_variance	pca_effective_rank	echo_mean_signal_slope	echo_tsnr_slope	echo_standardized_dvars_slope	audit_status	audit_issues
11435	01	trust	2	sub-11435_ses-01_task-trust_run-2	syngo MR E11	E11	0	280	71292	0.094781970340104077	21	21	20	13	0.075	0.4654137505207944	0.4081665883337034	7.286026774993722	-157316.6286845024	-570.1624947914657	-0.9316689257280321	complete	
11435	01	ugr	1	sub-11435_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	71064	0.11254345546774353	18	18	17	11	0.07563025210084033	0.41760407482869694	0.3694039221167054	8.134189809623031	-157316.68821066772	-585.4817337293736	-1.0280928196655492	complete	
11435	01	ugr	2	sub-11435_ses-01_task-ugr_run-2	syngo MR E11	E11	3	240	71034	0.090371041410011274	20	20	17	12	0.08438818565400844	0.420015750010575	0.3572577796862736	9.780801013068723	-157943.2250779787	-584.9214315973979	-0.764784242490264	complete	
11439	01	doors	1	sub-11439_ses-01_task-doors_run-1	syngo MR E11	E11	2	218	77462	0.16042688794194798	31	31	29	18	0.14351851851851852	0.5822622345379198	0.4700998641758513	12.106830120947954	-142139.79015309626	-409.47977877063727	1.3319722341742986	complete	
11439	01	sharedreward	1	sub-11439_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	77547	0.24841824357356371	35	35	28	18	0.1383399209486166	0.6781461727774051	0.5859295759734727	9.306441870422182	-142904.85865737437	-436.05501358070575	0.18894201662093943	complete	
11439	01	socialdoors	1	sub-11439_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	77906	0.18973074339789431	32	32	27	18	0.14814814814814814	0.6260197192638406	0.5238153775190171	10.548244166335328	-141770.97824731327	-435.20292402669196	-0.025824765715638198	complete	
11439	01	trust	1	sub-11439_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	78996	0.25080710997155187	33	33	29	17	0.11870503597122302	0.5952313216233547	0.49915075875041554	11.02590991006314	-142064.6838634922	-417.91108783995	1.3485894133040501	complete	
11439	01	trust	2	sub-11439_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	78627	0.27023876926972623	32	32	28	18	0.11510791366906475	0.5608805608415901	0.4589643633054365	12.82445303050608	-142604.61331285042	-418.04081995155553	1.3510351132675666	complete	
11439	01	ugr	1	sub-11439_ses-01_task-ugr_run-1	syngo MR E11	E11	3	240	77756	0.24756549118875551	35	35	31	20	0.14767932489451477	0.7154357890174019	0.6274516150214281	9.05520283039604	-141933.76547681337	-419.82964228606244	-0.22953257611646033	complete	
11440	01	doors	1	sub-11440_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	71077	0.108350564419983	27	27	23	16	0.12442396313364056	0.5123942718648756	0.4094993403254281	13.056422829585616	-156229.87194609694	-520.6814417522829	-1.3033461992491933	complete	
11440	01	sharedreward	1	sub-11440_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	255	71052	0.16027333084899884	32	32	29	17	0.12598425196850394	0.6788503961464729	0.5921464151139949	7.754127105769798	-157382.50731216418	-524.2647350497675	-1.6723169427340545	complete	
11440	01	sharedreward	2	sub-11440_ses-01_task-sharedreward_run-2	syngo MR E11	E11	1	255	71060	0.11764715378435706	27	27	23	15	0.1062992125984252	0.46884952559953114	0.370575232298805	14.270876923517154	-156487.65444236432	-518.8679223162651	-1.205745095015307	complete	
11440	01	socialdoors	1	sub-11440_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	218	71072	0.12492152234373707	29	29	23	16	0.1336405529953917	0.5920898384363685	0.49437480217912055	9.271049277567766	-156305.8631038692	-524.4254812038298	-1.7567196003554035	complete	
11440	01	trust	1	sub-11440_ses-01_task-trust_run-1	syngo MR E11	E11	1	280	71284	0.11886251436253578	28	28	25	18	0.1003584229390681	0.5369177004474457	0.44028808745040937	12.56275335738761	-158335.4187127018	-525.9617384783503	-2.1029738637882933	complete	
11440	01	trust	2	sub-11440_ses-01_task-trust_run-2	syngo MR E11	E11	1	280	71142	0.13198017839834308	29	29	27	18	0.1039426523297491	0.5367528026027207	0.4347153574380924	12.079335438805161	-157556.9943188047	-528.924903580847	-2.4323232928298375	complete	
11440	01	ugr	1	sub-11440_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	71206	0.16655985325579045	31	31	28	19	0.1297071129707113	0.6215929272005046	0.5135811768089509	12.25364376764842	-155764.781660142	-519.9250578430324	-2.6618126740613572	complete	
11440	01	ugr	2	sub-11440_ses-01_task-ugr_run-2	syngo MR E11	E11	1	240	70834	0.13443945194651541	28	28	25	16	0.11715481171548117	0.5163832016027163	0.4083803768319861	14.72959037859859	-156657.57212321664	-520.3755970711964	-3.091128078097346	complete	
11443	01	sharedreward	1	sub-11443_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	255	58563	0.39488916642178828	39	39	35	22	0.15354330708661418	0.6694642110007182	0.524862361967147	15.609822515604723	-139637.14122672926	-439.4940718609921	-0.1515614340310141	complete	
11443	01	trust	1	sub-11443_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	58374	0.36822940458576103	42	42	35	23	0.1510791366906475	0.6882148497423094	0.5457752307162607	14.862290696993407	-141410.5863768964	-480.12931076928606	-0.8588164128103973	complete	
11443	01	trust	2	sub-11443_ses-01_task-trust_run-2	syngo MR E11	E11	1	280	58469	0.23941939822849967	30	30	28	18	0.10752688172043011	0.538986164073292	0.4238113207533003	14.278743463542176	-140399.2753579923	-451.9974118227705	-0.008027313463251294	complete	
11443	01	ugr	1	sub-11443_ses-01_task-ugr_run-1	syngo MR E11	E11	0	240	58471	0.41951364430582727	45	45	40	25	0.1875	0.746912023730552	0.5875702455022327	15.99038897682739	-139627.0193652197	-438.15651113997836	-1.3828188761218634	complete	
11450	01	doors	1	sub-11450_ses-01_task-doors_run-1	syngo MR E11	E11	3	218	81968	0.10262840869166621	23	23	19	13	0.10697674418604651	0.476604941031085	0.4037115493427637	10.0743434795692	-174100.49331174907	-572.9868542622086	-1.1454493582057046	complete	
11450	01	sharedreward	1	sub-11450_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	82367	0.11159385467539068	28	28	25	17	0.11067193675889328	0.6569184431478781	0.5900632414686764	6.365324183783549	-173919.19976658662	-548.792774039768	-1.797631072985678	complete	
11450	01	sharedreward	2	sub-11450_ses-01_task-sharedreward_run-2	syngo MR E11	E11	3	255	82361	0.10466619722782911	27	27	24	16	0.10714285714285714	0.620799221550945	0.5518814176739231	6.421178083961003	-173931.2657266802	-540.9538307952727	-1.6869604664486904	complete	
11450	01	socialdoors	1	sub-11450_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	82313	0.11187642601752741	27	27	23	15	0.125	0.7028990974144372	0.6444010415326257	6.053486989250961	-172374.60635631802	-516.0931740386794	-1.9741856757923608	complete	
11450	01	trust	1	sub-11450_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	82295	0.12009544755223746	28	28	25	18	0.10071942446043165	0.6390521235769658	0.5733414972041037	7.508887253254106	-174714.97774532903	-549.793130394124	-2.0465525898053443	complete	
11450	01	ugr	1	sub-11450_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	82577	0.17627661939003525	37	37	32	22	0.15546218487394958	0.7410309107768859	0.641816686813943	9.806531967376914	-172012.22140287852	-487.283501564913	-1.7204108929811335	complete	
11450	01	ugr	2	sub-11450_ses-01_task-ugr_run-2	syngo MR E11	E11	3	240	82667	0.11358710454815137	26	26	22	15	0.10970464135021098	0.5363345209848209	0.4560769562325035	8.92152275786084	-171815.68232495204	-548.8117520699077	-1.5041578807023415	complete	
11451	01	doors	1	sub-11451_ses-01_task-doors_run-1	syngo MR E11	E11	4	218	82848	0.20892457575612289	29	29	26	19	0.13551401869158877	0.48821708187367435	0.3618039524732035	15.234352585514088	-147309.80859781738	-521.481708011013	-1.7200432699675188	complete	
11451	01	sharedreward	1	sub-11451_ses-01_task-sharedreward_run-1	syngo MR E11	E11	3	255	82462	0.2131284783078676	30	30	27	18	0.11904761904761904	0.4988886314422881	0.38250476981409876	15.076080971892573	-147556.32700824505	-534.0029467936935	-2.60537135371371	complete	
11451	01	sharedreward	2	sub-11451_ses-01_task-sharedreward_run-2	syngo MR E11	E11	3	255	82671	0.24218408913818809	27	27	25	18	0.10714285714285714	0.4696547811505112	0.3697103048837341	13.667413626516444	-147402.20090866098	-541.1029876178703	-2.1796897017139862	complete	
11451	01	socialdoors	1	sub-11451_ses-01_task-socialdoors_run-1	syngo MR E11	E11	3	218	82638	0.21731671761860416	27	27	23	17	0.12558139534883722	0.4702259170374555	0.3607253625664482	15.110187244226926	-147654.51413059243	-532.147624784063	-2.1558751960029223	complete	
11451	01	trust	1	sub-11451_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	83040	0.18895694290601739	29	29	26	17	0.10431654676258993	0.46955797880177064	0.36188155479824474	15.152435983562382	-147051.59886308855	-535.2334275373829	-3.3863090079327183	complete	
11451	01	trust	2	sub-11451_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	82907	0.22581115527276036	32	32	28	18	0.11510791366906475	0.5018657835028266	0.38019068681862606	14.759666617874165	-147338.22660959134	-541.6236563134746	-3.05271094231399	complete	
11451	01	ugr	1	sub-11451_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	83178	0.17872465103300059	30	30	26	18	0.12605042016806722	0.4753411803957481	0.3530735706951556	16.5419229726043	-146825.94504031044	-529.2289583896603	-3.1044666164456958	complete	
11451	01	ugr	2	sub-11451_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	82999	0.23659428201737351	31	31	26	19	0.13025210084033614	0.5483893330440727	0.4370322802993395	11.393973886339284	-148264.2034918671	-554.7122278080022	-2.814297889654485	complete	
11461	01	doors	1	sub-11461_ses-01_task-doors_run-1	syngo MR E11	E11	2	218	76306	0.3475380044735229	52	52	47	32	0.24074074074074073	0.709578618839751	0.47803195763237744	25.243625305084937	-129604.2282372308	-477.1062288755516	-5.336371544321825	complete	
11461	01	sharedreward	1	sub-11461_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	76156	0.41995615114183865	74	74	61	46	0.2924901185770751	0.8429331646250197	0.5746864751908562	25.368727555968114	-130056.52549988947	-480.13448383522217	-7.170923118909696	complete	
11461	01	sharedreward	2	sub-11461_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	76083	0.27019651236214814	47	47	41	26	0.1857707509881423	0.7240131839892856	0.5740264301018865	15.701865451221012	-127887.95081084712	-470.69819668597165	-4.608698084444835	complete	
11461	01	socialdoors	1	sub-11461_ses-01_task-socialdoors_run-1	syngo MR E11	E11	3	218	76290	0.23469649404317933	45	45	38	26	0.20930232558139536	0.6994413904473937	0.5203546330238784	17.771887022425503	-129399.72362087529	-484.0082713986721	-6.543020914123214	complete	
11461	01	trust	1	sub-11461_ses-01_task-trust_run-1	syngo MR E11	E11	4	280	76081	0.56694379945179396	63	63	53	35	0.22826086956521738	0.7658277306712644	0.5321990988312483	23.28233772138493	-127197.26479517017	-490.5294508112637	-3.6280854806571092	complete	
11461	01	trust	2	sub-11461_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	76238	0.64299842101307514	71	71	64	40	0.25539568345323743	0.8269449444566417	0.566982337595367	23.96175747301907	-127208.1242383494	-451.3622903999581	-4.698161437731443	complete	
11461	01	ugr	1	sub-11461_ses-01_task-ugr_run-1	syngo MR E11	E11	3	240	76461	0.31131555747451889	44	44	36	22	0.18565400843881857	0.7219985526351068	0.5864581220848561	13.980732637748188	-130437.14554040322	-506.101351521071	-5.263375863193597	complete	
11461	01	ugr	2	sub-11461_ses-01_task-ugr_run-2	syngo MR E11	E11	5	240	76458	0.42857194987498354	54	54	45	30	0.2297872340425532	0.7658052914063846	0.5559298922369568	19.466049118540962	-130081.04004131131	-494.71152786963097	-4.858203378342203	complete	
11462	01	doors	1	sub-11462_ses-01_task-doors_run-1	syngo MR E11	E11	2	218	84405	0.13561654679743121	40	40	34	24	0.18518518518518517	0.5893429428087049	0.40425039346381997	21.06601200874204	-148928.9047654734	-526.7318164154352	-1.6934590061932049	complete	
11462	01	sharedreward	1	sub-11462_ses-01_task-sharedreward_run-1	syngo MR E11	E11	4	255	84324	0.1477713705078052	47	47	42	30	0.18725099601593626	0.6611160443450825	0.47000660239012965	17.170276280732033	-148306.79615722835	-513.2000432778815	-1.9452809658655634	complete	
11462	01	socialdoors	1	sub-11462_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	84504	0.13329978887959895	41	41	38	24	0.18981481481481483	0.5988931954617598	0.42177755138740225	18.36492775361184	-148170.7798367288	-510.5485369057513	-1.6595063441284268	complete	
11462	01	trust	1	sub-11462_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	84456	0.5528605950767973	100	100	88	61	0.3597122302158273	0.8734794575149486	0.55064849584305	33.22058069635096	-148218.92547534071	-447.4226729133734	-1.1321885703018704	complete	
11462	01	ugr	1	sub-11462_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	84448	0.33922371025176146	60	60	53	34	0.25210084033613445	0.7712768850251922	0.5590024782442238	19.21250861207322	-149809.22858673427	-512.4410716590701	-2.109844820923497	complete	
11472	01	doors	1	sub-11472_ses-01_task-doors_run-1	syngo MR XA30	XA30	1	218	71865	0.13211246733848922	23	23	21	16	0.10599078341013825	0.516616001344808	0.4385432651067614	9.522921291161	-136298.18058883923	-446.82662865881264	-3.628984952185188	complete	
11472	01	sharedreward	1	sub-11472_ses-01_task-sharedreward_run-1	syngo MR XA30	XA30	1	255	76652	0.14114357293536151	28	28	24	17	0.11023622047244094	0.531562492651327	0.4314848928053859	12.9231024430423	-136627.89789880652	-491.456397700931	-2.998666802663511	complete	
11472	01	sharedreward	2	sub-11472_ses-01_task-sharedreward_run-2	syngo MR XA30	XA30	1	255	71982	0.20413849945533899	41	41	36	26	0.16141732283464566	0.6713624578163379	0.5149697843897899	15.111504566064621	-143480.47997644581	-434.6515968695051	-2.8063167684094696	complete	
11472	01	socialdoors	1	sub-11472_ses-01_task-socialdoors_run-1	syngo MR XA30	XA30	1	218	71986	0.14080714485411178	26	26	23	18	0.11981566820276497	0.5694458815347618	0.4749034195394449	9.13425727836738	-137901.82681130298	-434.61614220695367	-1.778317679977261	complete	
11472	01	trust	1	sub-11472_ses-01_task-trust_run-1	syngo MR XA30	XA30	1	280	71998	0.19280207629703061	41	41	37	30	0.14695340501792115	0.6814307702538425	0.516547062413882	15.490799921059569	-143450.05244492737	-394.80339566001163	-1.7444648328240575	complete	
11472	01	trust	2	sub-11472_ses-01_task-trust_run-2	syngo MR XA30	XA30	1	280	71843	0.28757726501810915	49	49	42	33	0.17562724014336917	0.7441896244792239	0.5713039195943034	16.792588979089984	-144591.67902222142	-409.82139577563703	-2.2945023451941986	complete	
11472	01	ugr	1	sub-11472_ses-01_task-ugr_run-1	syngo MR XA30	XA30	1	240	77580	0.11828234955218914	26	26	23	16	0.1087866108786611	0.5314580427310449	0.44082959890953416	10.704014394180069	-129914.9037562096	-492.90239144793526	-3.2161309956359085	complete	
11472	01	ugr	2	sub-11472_ses-01_task-ugr_run-2	syngo MR XA30	XA30	1	240	71458	0.13742717557303441	29	29	26	17	0.12133891213389121	0.5548820397690316	0.4518931168117742	13.73382881231746	-137204.35959519487	-445.87731598601715	-2.8333225412200753	complete	
11492	01	doors	1	sub-11492_ses-01_task-doors_run-1	syngo MR XA30	XA30	1	218	82261	0.47807135721364413	91	91	78	50	0.41935483870967744	0.8729053248333125	0.582889714159455	28.829455889761288	-128378.70019347408	-401.5214189490633	-0.7315667251117688	complete	
11492	01	sharedreward	1	sub-11492_ses-01_task-sharedreward_run-1	syngo MR XA30	XA30	1	255	81192	0.26263356197673055	59	59	51	32	0.23228346456692914	0.7272693586828937	0.5043824084376332	22.313380647002937	-131360.39057995344	-463.4291835021233	-1.8652255598141882	complete	
11492	01	sharedreward	2	sub-11492_ses-01_task-sharedreward_run-2	syngo MR XA30	XA30	1	255	82298	0.25055310611464965	60	60	52	32	0.23622047244094488	0.7541530025609395	0.5454056369420454	19.556673398846424	-130144.3981018543	-453.24553840590545	-2.112687202784564	complete	
11492	01	socialdoors	1	sub-11492_ses-01_task-socialdoors_run-1	syngo MR XA30	XA30	1	218	81819	0.19476027886509087	49	49	43	27	0.22580645161290322	0.7214006084420402	0.5332109090082201	17.747981738293102	-129220.61124115012	-473.101041513838	-2.649320923425338	complete	
11492	01	trust	1	sub-11492_ses-01_task-trust_run-1	syngo MR XA30	XA30	1	280	82072	0.18947131942353332	50	50	45	30	0.17921146953405018	0.6765054833735096	0.5020003914901751	17.375486684536206	-132598.81059940645	-497.3377380674233	-2.3054707823649645	complete	
11492	01	trust	2	sub-11492_ses-01_task-trust_run-2	syngo MR XA30	XA30	1	280	80621	0.17417863455737165	53	53	45	28	0.18996415770609318	0.7311287646595582	0.5672740451799426	14.933103486902219	-133266.83685140536	-470.3206154301546	-2.9675666670531307	complete	
11492	01	ugr	1	sub-11492_ses-01_task-ugr_run-1	syngo MR XA30	XA30	2	240	82425	0.3066406525059554	68	68	59	39	0.2857142857142857	0.8192493944087501	0.5967135732881756	18.025325610740882	-127996.6597388718	-418.59231006168466	-0.9690071978772102	complete	
11492	01	ugr	2	sub-11492_ses-01_task-ugr_run-2	syngo MR XA30	XA30	1	240	82356	0.31844758262632877	76	76	64	43	0.3179916317991632	0.8170963381002826	0.5583244857933366	25.17351877804914	-127188.1242509417	-419.73857305322883	-0.8803165496012085	complete	
11493	01	doors	1	sub-11493_ses-01_task-doors_run-1	syngo MR E11	E11	2	218	68748	0.21743523995543168	23	23	20	15	0.10648148148148148	0.48961531107738726	0.40501412805630077	10.632650493249084	-150791.7164390517	-536.6361792419038	-1.0177710186841773	complete	
11493	01	sharedreward	1	sub-11493_ses-01_task-sharedreward_run-1	syngo MR E11	E11	3	255	68655	0.3761326260519568	39	39	35	24	0.15476190476190477	0.7016425649520075	0.5712137222265223	13.28748727971832	-150394.3596616144	-491.5775428473656	-1.153381357027052	complete	
11493	01	sharedreward	2	sub-11493_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	68709	0.30147201947259233	34	34	32	22	0.13438735177865613	0.6385746088083822	0.5066351654002001	13.305595822934505	-150638.7038170535	-495.945261768458	-1.1604698177694774	complete	
11493	01	socialdoors	1	sub-11493_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	68667	0.31586215172956628	32	32	28	20	0.14814814814814814	0.5845691406010315	0.44940464569082966	14.654764962023574	-151001.2100770343	-523.095379529031	-0.8162436702774043	complete	
11493	01	trust	1	sub-11493_ses-01_task-trust_run-1	syngo MR E11	E11	1	280	68653	0.3197821108809446	36	36	33	22	0.12903225806451613	0.6597641708645497	0.5369616213299163	12.15891481051262	-150683.13976409653	-504.33813712730154	-0.9749762803384617	complete	
11493	01	trust	2	sub-11493_ses-01_task-trust_run-2	syngo MR E11	E11	3	280	68802	0.35344483020715312	39	39	35	27	0.1407942238267148	0.672364131700919	0.5348192750601207	13.190128890816274	-150076.04640827008	-501.6115873711398	-0.8948119707741844	complete	
11493	01	ugr	1	sub-11493_ses-01_task-ugr_run-1	syngo MR E11	E11	4	240	68780	0.21360502080015456	28	28	26	18	0.11864406779661017	0.510334697568454	0.3961897232258986	13.804461929505651	-150480.76954929193	-533.6435196997601	-1.2980170114310183	complete	
11493	01	ugr	2	sub-11493_ses-01_task-ugr_run-2	syngo MR E11	E11	1	240	68614	0.23129659007102127	29	29	24	18	0.12133891213389121	0.5428093140332686	0.4351115850095025	13.12448544507166	-151348.07132811818	-527.5161428139648	-1.4675600708137106	complete	
11498	01	doors	1	sub-11498_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	75362	0.12746923112721864	27	27	23	17	0.12442396313364056	0.642429792114293	0.5568261678089816	8.824939964968205	-141966.47645138	-416.39028406204574	-1.5166972357033537	complete	
11498	01	sharedreward	1	sub-11498_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	75277	0.15155025894188742	32	32	27	19	0.12648221343873517	0.6808847765486723	0.591387596372764	7.783277964322593	-142162.6866865297	-403.91460734925005	-1.61600222594565	complete	
11498	01	socialdoors	1	sub-11498_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	75365	0.14006947301924963	26	26	23	16	0.12037037037037036	0.5450003209481148	0.45084778322985514	11.738545171636767	-141670.31329227792	-402.6043329337578	-0.5390151115732478	complete	
11498	01	trust	1	sub-11498_ses-01_task-trust_run-1	syngo MR E11	E11	3	280	75763	0.11909162894102955	21	21	19	12	0.07581227436823104	0.47560944708946157	0.4223911330199257	9.047060095139784	-141290.1544657393	-399.94635084332276	-0.07926576008107833	complete	
11498	01	ugr	1	sub-11498_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	75307	0.12072838190655834	25	25	23	14	0.10460251046025104	0.5541814974122522	0.47909422057563833	9.770588645379084	-142526.0919999977	-416.35833995210186	-1.1314876640346683	complete	
11517	01	doors	1	sub-11517_ses-01_task-doors_run-1	syngo MR XA30	XA30	2	218	69522	0.15659099375746835	23	23	22	15	0.10648148148148148	0.38222769171062254	0.28218332545871416	15.744551602262433	-141884.44456253562	-499.7500078250961	-0.9937643927898137	complete	
11517	01	sharedreward	1	sub-11517_ses-01_task-sharedreward_run-1	syngo MR XA30	XA30	2	255	69657	0.16291786413130213	29	29	25	18	0.11462450592885376	0.4350257960692811	0.3085757001438269	17.41458954570237	-141999.70908428472	-497.7760343261889	-1.1830341496875934	complete	
11517	01	sharedreward	2	sub-11517_ses-01_task-sharedreward_run-2	syngo MR XA30	XA30	2	255	69513	0.17241291891050128	27	27	23	18	0.1067193675889328	0.5475639541605082	0.45955434282222135	9.952268539648523	-142937.80840913302	-504.7355340174705	-2.0422291120783043	complete	
11517	01	socialdoors	1	sub-11517_ses-01_task-socialdoors_run-1	syngo MR XA30	XA30	4	218	69693	0.16685778385853775	27	27	23	17	0.1261682242990654	0.6048165176874745	0.516563635182315	7.2616386037392555	-141745.80135250458	-495.1714345702847	-2.0070886833339343	complete	
11517	01	trust	1	sub-11517_ses-01_task-trust_run-1	syngo MR XA30	XA30	2	280	69653	0.14237947305236878	28	28	25	18	0.10071942446043165	0.47172090846892806	0.36374903488110766	13.053064097561874	-142556.34498375465	-497.36900550931	-1.8561214464461444	complete	
11517	01	trust	2	sub-11517_ses-01_task-trust_run-2	syngo MR XA30	XA30	2	280	69805	0.18143875660000339	34	34	29	22	0.1223021582733813	0.5596205917212028	0.42498091505155133	14.14849667572173	-142741.97069182046	-528.9150378905804	-1.847824240948129	complete	
11517	01	ugr	1	sub-11517_ses-01_task-ugr_run-1	syngo MR XA30	XA30	2	240	69780	0.18141306913856772	28	28	24	17	0.11764705882352941	0.4852937643146606	0.3757878834997144	13.393460328361893	-141431.27907248077	-491.6863489051327	-0.7733193385541632	complete	
11517	01	ugr	2	sub-11517_ses-01_task-ugr_run-2	syngo MR XA30	XA30	1	240	69929	0.18281758777891005	30	30	26	17	0.12552301255230125	0.4861642270458829	0.36493305686890154	13.204402468277785	-141292.79412991361	-491.19025933538364	-0.6933004485660417	complete	
11518	01	doors	1	sub-11518_ses-01_task-doors_run-1	syngo MR XA30	XA30	2	218	66782	0.28826342179771591	38	38	35	26	0.17592592592592593	0.6852222434902523	0.5148457050776905	17.220107910518912	-135650.6125705594	-469.19502471829753	0.041061691231183896	complete	
11518	01	sharedreward	1	sub-11518_ses-01_task-sharedreward_run-1	syngo MR XA30	XA30	2	255	66306	0.16159176631072947	27	27	24	18	0.1067193675889328	0.5890835151379075	0.4984443239938926	9.805278089067247	-137248.5283340815	-490.2461040794918	0.9150162549145048	complete	
11518	01	sharedreward	2	sub-11518_ses-01_task-sharedreward_run-2	syngo MR XA30	XA30	2	255	66229	0.28389014809910329	38	38	34	25	0.15019762845849802	0.7108888447644387	0.5782705075081078	12.760768383384793	-135698.42088826504	-465.8393969598448	-0.006143643200222186	complete	
11518	01	socialdoors	1	sub-11518_ses-01_task-socialdoors_run-1	syngo MR XA30	XA30	1	218	66234	0.21018445926962015	29	29	25	19	0.1336405529953917	0.5719662611985199	0.46260263262162443	13.289740591315015	-135296.30830797122	-489.82595717529887	-0.1855833389356929	complete	
11518	01	trust	1	sub-11518_ses-01_task-trust_run-1	syngo MR XA30	XA30	2	280	66099	0.096910242637535005	23	23	20	15	0.08273381294964029	0.3753089021465294	0.2836786104194614	15.383478466013774	-140064.98832431453	-545.4673431870356	1.262311301058185	complete	
11518	01	trust	2	sub-11518_ses-01_task-trust_run-2	syngo MR XA30	XA30	2	280	66260	0.13927503648942452	24	24	23	17	0.08633093525179857	0.5227651414076675	0.44462068466216165	8.814466929269395	-138891.58133442892	-526.8403208711368	-0.4585654458670772	complete	
11518	01	ugr	1	sub-11518_ses-01_task-ugr_run-1	syngo MR XA30	XA30	2	240	66471	0.15749916405503697	25	25	23	18	0.10504201680672269	0.5485881384886713	0.46485208462740707	8.533222008829968	-137448.22685276056	-487.4968487477213	0.09105580265944864	complete	
11518	01	ugr	2	sub-11518_ses-01_task-ugr_run-2	syngo MR XA30	XA30	1	240	66496	0.31042435560949494	43	43	38	29	0.1799163179916318	0.7857725573968284	0.6419802450419086	13.844860859829556	-136031.2079454928	-433.31347712192274	0.4626526179993599	complete	
11523	01	doors	1	sub-11523_ses-01_task-doors_run-1	syngo MR XA30	XA30	4	218	76864	0.15976825567220881	30	30	27	19	0.14018691588785046	0.5224845437710384	0.39589258493471585	14.726453711156891	-137521.52345054038	-599.8565371021209	-1.5924144155041196	complete	
11523	01	sharedreward	1	sub-11523_ses-01_task-sharedreward_run-1	syngo MR XA30	XA30	1	255	77217	0.17504396564457092	33	33	30	22	0.12992125984251968	0.6384240504483081	0.5294782224262459	11.300251409852468	-136715.25614467787	-556.3833397177145	-2.6037597013751035	complete	
11523	01	sharedreward	2	sub-11523_ses-01_task-sharedreward_run-2	syngo MR XA30	XA30	1	255	77503	0.2497674935524406	41	41	35	23	0.16141732283464566	0.6445668568819026	0.4880967580824273	15.600254022224586	-135426.6894598653	-550.2969141482728	-1.9588025867517194	complete	
11523	01	socialdoors	1	sub-11523_ses-01_task-socialdoors_run-1	syngo MR XA30	XA30	1	218	76478	0.20808605752020173	39	39	34	22	0.17972350230414746	0.6605795514586649	0.5066384851362709	14.39784294999491	-138119.74891527224	-553.3972703531695	-1.5093773643436754	complete	
11523	01	trust	1	sub-11523_ses-01_task-trust_run-1	syngo MR XA30	XA30	2	280	77444	0.13574962864322315	29	29	26	16	0.10431654676258993	0.5072188354992924	0.41125010540435236	11.359766262319313	-136780.90825604025	-614.0504541856242	-2.075753327581329	complete	
11523	01	trust	2	sub-11523_ses-01_task-trust_run-2	syngo MR XA30	XA30	1	280	77461	0.17213578324754672	34	34	30	22	0.12186379928315412	0.6388466548880464	0.5389113899221976	8.999984306547182	-136196.88782958072	-569.4352080369707	-2.153967660277869	complete	
11523	01	ugr	1	sub-11523_ses-01_task-ugr_run-1	syngo MR XA30	XA30	1	240	76687	0.18159476191003354	33	33	29	22	0.13807531380753138	0.560923906188668	0.4299476641032622	14.28206737074162	-136991.07807712155	-576.5100189524649	-0.6572438347261578	complete	
11523	01	ugr	2	sub-11523_ses-01_task-ugr_run-2	syngo MR XA30	XA30	1	240	76735	0.26080099183601735	44	44	39	26	0.18410041841004185	0.6689942708673031	0.5049195728789717	15.978396983621648	-137280.67566903858	-542.1711900765125	-1.7642668293859944	complete	
