subject	session	paradigm	task	run	run_key	audit_status	audit_issues	repetition_time	number_of_original_volumes	echo_times	fmriprep_version	tedana_version	tedana_version_source	nss_count	number_of_steady_state_volumes	n_ica	n_accepted	n_rejected	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	largest_component_normalized_variance	largest_rejected_component_normalized_variance	ica_components_per_steady_state_volume	accepted_components_per_steady_state_volume	mean_fd	median_fd	p95_fd	max_fd	fraction_fd_gt_0_2	fraction_fd_gt_0_5	mean_standardized_dvars	median_standardized_dvars	p95_standardized_dvars	max_standardized_dvars	manufacturer	manufacturers_model_name	software_versions	magnetic_field_strength	variance_fraction_source	bids_bold	echo_files	echo_jsons	fmriprep_mask	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_cross_component_metrics	tedana_decomposition	tedana_status_table	selection_reason
11433	01	socialdoors	socialdoors	1	sub-11433_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	29	15	14	0.48275862068965519	0.35553950676816815	0.64446049323183185	0.15892090032179776	0.15892090032179776	0.13364055299539171	0.069124423963133647	0.094694081545610376	0.088594109517934796	0.16475476160769142	0.27728248821845908	0.027649769585253458	0	1.3799601520737328	1.382169	1.5249047999999998	1.651408	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11433/ses-01/func/sub-11433_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11433/ses-01/sub-11433_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11433/ses-01/sub-11433_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11433/ses-01/sub-11433_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11433/ses-01/sub-11433_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11433/ses-01/sub-11433_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11433/ses-01/sub-11433_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	ordinary_control
11451	01	socialdoors	doors	1	sub-11451_ses-01_task-doors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	4	214	29	15	14	0.48275862068965519	0.34715306230149667	0.65284693769850322	0.16640395535926825	0.16640395535926825	0.13551401869158877	0.070093457943925228	0.20892457575612289	0.20483408630909919	0.34757830620492214	0.49653526335275189	0.51152073732718895	0	1.2334767188940092	1.221894	1.4431976	1.836138	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11451/ses-01/func/sub-11451_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11451/ses-01/sub-11451_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11451/ses-01/sub-11451_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11451/ses-01/sub-11451_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11451/ses-01/sub-11451_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11451/ses-01/sub-11451_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11451/ses-01/sub-11451_ses-01_task-doors_run-1_desc-ICA_status_table.tsv	ordinary_control
11518	01	socialdoors	socialdoors	1	sub-11518_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	29	15	14	0.48275862068965519	0.25121478355783577	0.74878521644216411	0.159084112406046	0.159084112406046	0.13364055299539171	0.069124423963133647	0.21018445926962015	0.16562711931026969	0.40082667357895552	1.8537077471740435	0.3686635944700461	0.027649769585253458	1.2218748894009215	1.1801759999999999	1.6030895999999999	2.3483969999999998	Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11518/ses-01/sub-11518_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11518/ses-01/sub-11518_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11518/ses-01/sub-11518_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11518/ses-01/sub-11518_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11518/ses-01/sub-11518_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11518/ses-01/sub-11518_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	ordinary_control
11526	01	socialdoors	doors	1	sub-11526_ses-01_task-doors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	41	21	20	0.48780487804878048	0.38903662037355513	0.61096337962644465	0.15358836198128303	0.15358836198128303	0.1889400921658986	0.096774193548387094	0.066431463347908074	0.056054195167390498	0.14709402868966609	0.2143587929669088	0.013824884792626729	0	1.470884658986175	1.4657180000000001	1.7555078	2.105372	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11526/ses-01/func/sub-11526_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11526/ses-01/sub-11526_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11526/ses-01/sub-11526_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11526/ses-01/sub-11526_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11526/ses-01/sub-11526_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11526/ses-01/sub-11526_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11526/ses-01/sub-11526_ses-01_task-doors_run-1_desc-ICA_status_table.tsv	high_rejected_count_low_motion
11527	01	socialdoors	socialdoors	1	sub-11527_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	218	29	17	12	0.41379310344827586	0.48559251995797525	0.51440748004202475	0.12326078159240604	0.11459063942228931	0.13302752293577982	0.077981651376146793	0.1719634257518759	0.16005944500074759	0.28404818199238524	0.49966181733705128	0.30875576036866359	0	1.4554597741935487	1.4412119999999999	1.7892167999999999	2.1179359999999998	Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	nss_zero_control
11560	01	socialdoors	doors	1	sub-11560_ses-01_task-doors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	218	178	136	42	0.23595505617977527	0.65694728528693647	0.34305271471306348	0.021921381954274781	0.020824332202573969	0.8165137614678899	0.62385321100917435	1.9446439365947579	1.4412025838231808	5.4362700831016024	11.26090504557734	0.99078341013824889	0.86175115207373276	1.2981969032258063	1.230864	2.3300616000000001	2.9468770000000002	Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11560/ses-01/func/sub-11560_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11560/ses-01/sub-11560_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11560/ses-01/sub-11560_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11560/ses-01/sub-11560_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11560/ses-01/sub-11560_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11560/ses-01/sub-11560_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11560/ses-01/sub-11560_ses-01_task-doors_run-1_desc-ICA_status_table.tsv	high_ica_dimensionality
11597	01	socialdoors	doors	1	sub-11597_ses-01_task-doors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	218	17	0	17	1	0	0.99999999999999989	0.13883097704498376	0.13883097704498376	0.077981651376146793	0	0.42624190893738273	0.35380004106886742	0.86256524727904249	3.1329751916791402	0.89861751152073732	0.2304147465437788	1.3598291059907832	1.2838050000000001	1.7228089999999998	4.9549320000000003	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11597/ses-01/func/sub-11597_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11597/ses-01/sub-11597_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11597/ses-01/sub-11597_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11597/ses-01/sub-11597_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11597/ses-01/sub-11597_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11597/ses-01/sub-11597_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11597/ses-01/sub-11597_ses-01_task-doors_run-1_desc-ICA_status_table.tsv	high_rejected_fraction;high_rejected_variance
11016	01	trust	trust	2	sub-11016_ses-01_task-trust_run-2	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	32	19	13	0.40625	0.31274421294718935	0.68725578705281065	0.2995340147383514	0.2995340147383514	0.11469534050179211	0.068100358422939072	0.11967589955992627	0.1133410506633028	0.18292424193624623	0.51183299436202256	0.032258064516129031	0.0035842293906810036	1.150620677419355	1.107774	1.4453209999999996	2.0824479999999999	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11016/ses-01/func/sub-11016_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11016/ses-01/sub-11016_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-11016/ses-01/sub-11016_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-11016/ses-01/sub-11016_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-11016/ses-01/sub-11016_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11016/ses-01/sub-11016_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-11016/ses-01/sub-11016_ses-01_task-trust_run-2_desc-ICA_status_table.tsv	ordinary_control
11036	01	trust	trust	1	sub-11036_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	32	20	12	0.375	0.28372929215277387	0.71627070784722613	0.36276738444759188	0.36276738444759188	0.11469534050179211	0.071684587813620068	0.084581306106397178	0.074623704872498503	0.17950092666987319	0.24949414003026801	0.035842293906810034	0	1.2571083082437275	1.253282	1.4803220999999998	1.711068	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11036/ses-01/func/sub-11036_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11036/ses-01/sub-11036_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11036/ses-01/sub-11036_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11036/ses-01/sub-11036_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11036/ses-01/sub-11036_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11036/ses-01/sub-11036_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11036/ses-01/sub-11036_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	ordinary_control
11058	01	trust	trust	1	sub-11058_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	42	29	13	0.30952380952380953	0.50367538472300977	0.49632461527699029	0.19536321740322704	0.19536321740322704	0.15053763440860216	0.1039426523297491	0.32981792795668247	0.29211549684601051	0.68506866692306312	1.2059753520358649	0.74193548387096775	0.13978494623655913	1.2513926164874554	1.214804	1.6460938999999997	1.9337839999999999	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11058/ses-01/func/sub-11058_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11058/ses-01/sub-11058_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11058/ses-01/sub-11058_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11058/ses-01/sub-11058_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11058/ses-01/sub-11058_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11058/ses-01/sub-11058_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11058/ses-01/sub-11058_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	high_motion_ordinary_classification
