subject	session	paradigm	task	run	run_key	audit_status	audit_issues	repetition_time	number_of_original_volumes	echo_times	fmriprep_version	tedana_version	tedana_version_source	nss_count	number_of_steady_state_volumes	n_ica	n_accepted	n_rejected	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	largest_component_normalized_variance	largest_rejected_component_normalized_variance	ica_components_per_steady_state_volume	accepted_components_per_steady_state_volume	mean_fd	median_fd	p95_fd	max_fd	fraction_fd_gt_0_2	fraction_fd_gt_0_5	mean_standardized_dvars	median_standardized_dvars	p95_standardized_dvars	max_standardized_dvars	manufacturer	manufacturers_model_name	software_versions	magnetic_field_strength	variance_fraction_source	bids_bold	echo_files	echo_jsons	fmriprep_mask	fmriprep_optcom	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_cross_component_metrics	tedana_decomposition	tedana_status_table
11498	01	sharedreward	sharedreward	1	sub-11498_ses-01_task-sharedreward_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	253	32	27	5	0.15625	0.94510240682451896	0.054897593175481117	0.51703147446428777	0.01629128089202992	0.12648221343873517	0.1067193675889328											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv
11498	01	socialdoors	socialdoors	1	sub-11498_ses-01_task-socialdoors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	216	26	17	9	0.34615384615384615	0.62492870413945378	0.37507129586054627	0.28073372828247051	0.089625377831197547	0.12037037037037036	0.078703703703703706											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv
11498	01	trust	trust	1	sub-11498_ses-01_task-trust_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	3	277	21	12	9	0.42857142857142855	0.39654836150429534	0.60345163849570471	0.23883978359461269	0.23408659654425371	0.075812274368231042	0.043321299638989168											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-trust_run-1_desc-ICA_status_table.tsv
11498	01	ugr	ugr	1	sub-11498_ses-01_task-ugr_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	239	25	18	7	0.28000000000000003	0.48771998690667678	0.51228001309332305	0.30041611103532928	0.30041611103532928	0.10460251046025104	0.075313807531380755											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-1_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-3_part-mag_bold.json;bids/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-ugr_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11498/ses-01/sub-11498_ses-01_task-ugr_run-1_desc-ICA_status_table.tsv
11517	01	socialdoors	doors	1	sub-11517_ses-01_task-doors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	216	23	11	12	0.52173913043478259	0.33859947323688405	0.66140052676311611	0.12848950483579835	0.12848950483579835	0.10648148148148148	0.050925925925925923											Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-doors_run-1_desc-ICA_status_table.tsv
11517	01	sharedreward	sharedreward	1	sub-11517_ses-01_task-sharedreward_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	253	29	24	5	0.17241379310344829	0.91242429944931458	0.08757570055068524	0.13056918812719256	0.022176184548355054	0.11462450592885376	0.094861660079051377											Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv
11517	01	sharedreward	sharedreward	2	sub-11517_ses-01_task-sharedreward_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	253	27	18	9	0.33333333333333331	0.36104244841564814	0.63895755158435164	0.26954438995802327	0.26954438995802327	0.1067193675889328	0.071146245059288543											Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-1_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-3_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-sharedreward_run-2_desc-ICA_status_table.tsv
11517	01	socialdoors	socialdoors	1	sub-11517_ses-01_task-socialdoors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	4	214	27	16	11	0.40740740740740738	0.21797071462110984	0.78202928537889027	0.44295624878492967	0.44295624878492967	0.12616822429906541	0.07476635514018691											Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv
11517	01	trust	trust	1	sub-11517_ses-01_task-trust_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	278	28	20	8	0.2857142857142857	0.43243145421073342	0.56756854578926652	0.36305172624091903	0.36305172624091903	0.10071942446043165	0.071942446043165464											Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-1_desc-ICA_status_table.tsv
11517	01	trust	trust	2	sub-11517_ses-01_task-trust_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	278	34	24	10	0.29411764705882354	0.44042755790627774	0.55957244209372214	0.29081221529622886	0.29081221529622886	0.1223021582733813	0.086330935251798566											Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-11517/ses-01/sub-11517_ses-01_task-trust_run-2_desc-ICA_status_table.tsv
